'SV004619','NS038', 'HP030', 1, 2023, 'CTTT'
'SV001837','NS045', 'HP052', 2, 2024, 'CTTT'
'SV003725','NS045', 'HP052', 2, 2024, 'CTTT'
'SV005444','NS045', 'HP052', 2, 2024, 'CTTT'
'SV003893','NS045', 'HP052', 2, 2024, 'CTTT'
'SV005349','NS045', 'HP052', 2, 2024, 'CTTT'
'SV005382','NS045', 'HP052', 2, 2024, 'CTTT'
'SV002153','NS045', 'HP052', 2, 2024, 'CTTT'
'SV001804','NS045', 'HP052', 2, 2024, 'CTTT'
'SV001692','NS045', 'HP052', 2, 2024, 'CTTT'
'SV006697','NS045', 'HP052', 2, 2024, 'CTTT'
'SV006153','NS045', 'HP052', 2, 2024, 'CTTT'
'SV001755','NS045', 'HP052', 2, 2024, 'CTTT'
'SV007000','NS046', 'HP003', 2, 2020, 'CTTT'
'SV005931','NS046', 'HP003', 2, 2020, 'CTTT'
'SV000898','NS046', 'HP003', 2, 2020, 'CTTT'
'SV000399','NS046', 'HP003', 2, 2020, 'CTTT'
'SV001017','NS046', 'HP003', 2, 2020, 'CTTT'
'SV000467','NS046', 'HP003', 2, 2020, 'CTTT'
'SV006973','NS046', 'HP003', 2, 2020, 'CTTT'
'SV000736','NS046', 'HP003', 2, 2020, 'CTTT'
'SV007562','NS046', 'HP003', 2, 2020, 'CTTT'
'SV002556','NS046', 'HP003', 2, 2020, 'CTTT'
'SV004372','NS046', 'HP003', 2, 2020, 'CTTT'
'SV000364','NS046', 'HP003', 2, 2020, 'CTTT'
'SV006932','NS046', 'HP003', 2, 2020, 'CTTT'
'SV005871','NS046', 'HP003', 2, 2020, 'CTTT'
'SV005921','NS046', 'HP003', 2, 2020, 'CTTT'
'SV005986','NS046', 'HP003', 2, 2020, 'CTTT'
'SV000708','NS046', 'HP003', 2, 2020, 'CTTT'
'SV007599','NS046', 'HP003', 2, 2020, 'CTTT'
'SV005837','NS046', 'HP003', 2, 2020, 'CTTT'
'SV001200','NS046', 'HP003', 2, 2020, 'CTTT'
'SV000140','NS046', 'HP003', 2, 2020, 'CTTT'
'SV002310','NS046', 'HP003', 2, 2020, 'CTTT'
'SV006165','NS046', 'HP003', 2, 2020, 'CTTT'
'SV002263','NS046', 'HP003', 2, 2020, 'CTTT'
'SV003634','NS046', 'HP003', 2, 2020, 'CTTT'
'SV003387','NS046', 'HP003', 2, 2020, 'CTTT'
'SV004898','NS046', 'HP003', 2, 2020, 'CTTT'
'SV000098','NS046', 'HP003', 2, 2020, 'CTTT'
'SV004178','NS046', 'HP003', 2, 2020, 'CTTT'
'SV001351','NS046', 'HP003', 2, 2020, 'CTTT'
'SV003435','NS047', 'HP068', 3, 2021, 'CLC'
'SV007753','NS047', 'HP068', 3, 2021, 'CLC'
'SV003772','NS047', 'HP068', 3, 2021, 'CLC'
'SV006855','NS047', 'HP068', 3, 2021, 'CLC'
'SV000685','NS047', 'HP068', 3, 2021, 'CLC'
'SV000578','NS047', 'HP068', 3, 2021, 'CLC'
'SV003740','NS047', 'HP068', 3, 2021, 'CLC'
'SV003761','NS047', 'HP068', 3, 2021, 'CLC'
'SV001822','NS047', 'HP068', 3, 2021, 'CLC'
'SV000458','NS047', 'HP068', 3, 2021, 'CLC'
'SV004548','NS047', 'HP068', 3, 2021, 'CLC'
'SV002864','NS047', 'HP068', 3, 2021, 'CLC'
'SV004953','NS047', 'HP068', 3, 2021, 'CLC'
'SV003847','NS047', 'HP068', 3, 2021, 'CLC'
'SV006700','NS047', 'HP068', 3, 2021, 'CLC'
'SV002065','NS047', 'HP068', 3, 2021, 'CLC'
'SV007932','NS047', 'HP068', 3, 2021, 'CLC'
'SV007646','NS047', 'HP068', 3, 2021, 'CLC'
'SV000606','NS047', 'HP068', 3, 2021, 'CLC'
'SV007417','NS047', 'HP068', 3, 2021, 'CLC'
'SV005114','NS047', 'HP068', 3, 2021, 'CLC'
'SV006290','NS047', 'HP068', 3, 2021, 'CLC'
'SV006049','NS047', 'HP068', 3, 2021, 'CLC'
'SV007050','NS047', 'HP068', 3, 2021, 'CLC'
'SV002846','NS047', 'HP068', 3, 2021, 'CLC'
'SV002032','NS047', 'HP068', 3, 2021, 'CLC'
'SV003767','NS047', 'HP068', 3, 2021, 'CLC'
'SV000553','NS047', 'HP068', 3, 2021, 'CLC'
'SV007958','NS047', 'HP068', 3, 2021, 'CLC'
'SV007974','NS047', 'HP068', 3, 2021, 'CLC'
'SV005543','NS038', 'HP005', 1, 2023, 'VP'
'SV006696','NS038', 'HP005', 1, 2023, 'VP'
'SV004432','NS038', 'HP005', 1, 2023, 'VP'
'SV003238','NS038', 'HP005', 1, 2023, 'VP'
'SV007679','NS038', 'HP005', 1, 2023, 'VP'
'SV007960','NS038', 'HP005', 1, 2023, 'VP'
'SV006943','NS038', 'HP005', 1, 2023, 'VP'
'SV000924','NS038', 'HP005', 1, 2023, 'VP'
'SV003065','NS038', 'HP005', 1, 2023, 'VP'
'SV001750','NS038', 'HP005', 1, 2023, 'VP'
'SV006056','NS038', 'HP005', 1, 2023, 'VP'
'SV003644','NS038', 'HP005', 1, 2023, 'VP'
'SV006685','NS038', 'HP005', 1, 2023, 'VP'
'SV002708','NS038', 'HP005', 1, 2023, 'VP'
'SV001776','NS038', 'HP005', 1, 2023, 'VP'
'SV004675','NS038', 'HP005', 1, 2023, 'VP'
'SV007105','NS038', 'HP005', 1, 2023, 'VP'
'SV001612','NS038', 'HP005', 1, 2023, 'VP'
'SV003365','NS038', 'HP005', 1, 2023, 'VP'
'SV006593','NS038', 'HP005', 1, 2023, 'VP'
'SV003639','NS038', 'HP005', 1, 2023, 'VP'
'SV007992','NS038', 'HP005', 1, 2023, 'VP'
'SV000517','NS038', 'HP005', 1, 2023, 'VP'
'SV001076','NS038', 'HP005', 1, 2023, 'VP'
'SV003940','NS038', 'HP005', 1, 2023, 'VP'
'SV006273','NS038', 'HP005', 1, 2023, 'VP'
'SV004632','NS038', 'HP005', 1, 2023, 'VP'
'SV000749','NS038', 'HP005', 1, 2023, 'VP'
'SV003169','NS038', 'HP005', 1, 2023, 'VP'
'SV003043','NS038', 'HP005', 1, 2023, 'VP'
'SV002251','NS039', 'HP074', 3, 2021, 'CLC'
'SV000125','NS039', 'HP074', 3, 2021, 'CLC'
'SV004114','NS039', 'HP074', 3, 2021, 'CLC'
'SV006656','NS039', 'HP074', 3, 2021, 'CLC'
'SV004241','NS039', 'HP074', 3, 2021, 'CLC'
'SV003720','NS039', 'HP074', 3, 2021, 'CLC'
'SV000736','NS039', 'HP074', 3, 2021, 'CLC'
'SV003096','NS039', 'HP074', 3, 2021, 'CLC'
'SV002823','NS039', 'HP074', 3, 2021, 'CLC'
'SV000212','NS039', 'HP074', 3, 2021, 'CLC'
'SV006526','NS039', 'HP074', 3, 2021, 'CLC'
'SV004912','NS039', 'HP074', 3, 2021, 'CLC'
'SV006297','NS039', 'HP074', 3, 2021, 'CLC'
'SV003013','NS039', 'HP074', 3, 2021, 'CLC'
'SV003104','NS039', 'HP074', 3, 2021, 'CLC'
'SV006210','NS039', 'HP074', 3, 2021, 'CLC'
'SV002824','NS039', 'HP074', 3, 2021, 'CLC'
'SV002756','NS039', 'HP074', 3, 2021, 'CLC'
'SV002739','NS039', 'HP074', 3, 2021, 'CLC'
'SV000905','NS039', 'HP074', 3, 2021, 'CLC'
'SV003660','NS039', 'HP074', 3, 2021, 'CLC'
'SV001953','NS039', 'HP074', 3, 2021, 'CLC'
'SV000239','NS039', 'HP074', 3, 2021, 'CLC'
'SV007612','NS039', 'HP074', 3, 2021, 'CLC'
'SV004640','NS039', 'HP074', 3, 2021, 'CLC'
'SV003892','NS039', 'HP074', 3, 2021, 'CLC'
'SV000180','NS039', 'HP074', 3, 2021, 'CLC'
'SV007672','NS039', 'HP074', 3, 2021, 'CLC'
'SV001165','NS039', 'HP074', 3, 2021, 'CLC'
'SV005478','NS039', 'HP074', 3, 2021, 'CLC'
'SV003361','NS040', 'HP073', 3, 2024, 'CLC'
'SV006433','NS040', 'HP073', 3, 2024, 'CLC'
'SV003999','NS040', 'HP073', 3, 2024, 'CLC'
'SV002094','NS040', 'HP073', 3, 2024, 'CLC'
'SV006464','NS040', 'HP073', 3, 2024, 'CLC'
'SV001111','NS040', 'HP073', 3, 2024, 'CLC'
'SV001824','NS040', 'HP073', 3, 2024, 'CLC'
'SV002166','NS040', 'HP073', 3, 2024, 'CLC'
'SV002928','NS040', 'HP073', 3, 2024, 'CLC'
'SV001746','NS040', 'HP073', 3, 2024, 'CLC'
'SV001759','NS040', 'HP073', 3, 2024, 'CLC'
'SV000433','NS040', 'HP073', 3, 2024, 'CLC'
'SV004018','NS040', 'HP073', 3, 2024, 'CLC'
'SV001003','NS040', 'HP073', 3, 2024, 'CLC'
'SV007554','NS040', 'HP073', 3, 2024, 'CLC'
'SV006114','NS040', 'HP073', 3, 2024, 'CLC'
'SV000179','NS040', 'HP073', 3, 2024, 'CLC'
'SV004267','NS040', 'HP073', 3, 2024, 'CLC'
'SV006197','NS040', 'HP073', 3, 2024, 'CLC'
'SV005380','NS040', 'HP073', 3, 2024, 'CLC'
'SV006827','NS040', 'HP073', 3, 2024, 'CLC'
'SV003242','NS040', 'HP073', 3, 2024, 'CLC'
'SV006191','NS040', 'HP073', 3, 2024, 'CLC'
'SV003716','NS040', 'HP073', 3, 2024, 'CLC'
'SV003340','NS040', 'HP073', 3, 2024, 'CLC'
'SV001174','NS040', 'HP073', 3, 2024, 'CLC'
'SV004045','NS040', 'HP073', 3, 2024, 'CLC'
'SV000438','NS040', 'HP073', 3, 2024, 'CLC'
'SV006794','NS040', 'HP073', 3, 2024, 'CLC'
'SV005764','NS040', 'HP073', 3, 2024, 'CLC'
'SV007908','NS041', 'HP027', 1, 2023, 'CTTT'
'SV006705','NS041', 'HP027', 1, 2023, 'CTTT'
'SV003986','NS041', 'HP027', 1, 2023, 'CTTT'
'SV005032','NS041', 'HP027', 1, 2023, 'CTTT'
'SV007881','NS041', 'HP027', 1, 2023, 'CTTT'
'SV006796','NS041', 'HP027', 1, 2023, 'CTTT'
'SV005012','NS041', 'HP027', 1, 2023, 'CTTT'
'SV005987','NS041', 'HP027', 1, 2023, 'CTTT'
'SV004341','NS041', 'HP027', 1, 2023, 'CTTT'
'SV005548','NS041', 'HP027', 1, 2023, 'CTTT'
'SV003481','NS041', 'HP027', 1, 2023, 'CTTT'
'SV000804','NS041', 'HP027', 1, 2023, 'CTTT'
'SV005075','NS041', 'HP027', 1, 2023, 'CTTT'
'SV005756','NS041', 'HP027', 1, 2023, 'CTTT'
'SV003729','NS041', 'HP027', 1, 2023, 'CTTT'
'SV000908','NS041', 'HP027', 1, 2023, 'CTTT'
'SV005595','NS041', 'HP027', 1, 2023, 'CTTT'
'SV007325','NS041', 'HP027', 1, 2023, 'CTTT'
'SV002599','NS041', 'HP027', 1, 2023, 'CTTT'
'SV006371','NS041', 'HP027', 1, 2023, 'CTTT'
'SV003881','NS041', 'HP027', 1, 2023, 'CTTT'
'SV001785','NS041', 'HP027', 1, 2023, 'CTTT'
'SV001004','NS041', 'HP027', 1, 2023, 'CTTT'
'SV007914','NS041', 'HP027', 1, 2023, 'CTTT'
'SV007603','NS041', 'HP027', 1, 2023, 'CTTT'
'SV004319','NS041', 'HP027', 1, 2023, 'CTTT'
'SV003844','NS041', 'HP027', 1, 2023, 'CTTT'
'SV002260','NS041', 'HP027', 1, 2023, 'CTTT'
'SV003813','NS041', 'HP027', 1, 2023, 'CTTT'
'SV001686','NS041', 'HP027', 1, 2023, 'CTTT'
'SV003298','NS042', 'HP012', 2, 2022, 'VP'
'SV003197','NS042', 'HP012', 2, 2022, 'VP'
'SV003566','NS042', 'HP012', 2, 2022, 'VP'
'SV001760','NS042', 'HP012', 2, 2022, 'VP'
'SV007953','NS042', 'HP012', 2, 2022, 'VP'
'SV007941','NS042', 'HP012', 2, 2022, 'VP'
'SV007602','NS042', 'HP012', 2, 2022, 'VP'
'SV007272','NS042', 'HP012', 2, 2022, 'VP'
'SV001563','NS042', 'HP012', 2, 2022, 'VP'
'SV004210','NS042', 'HP012', 2, 2022, 'VP'
'SV005486','NS042', 'HP012', 2, 2022, 'VP'
'SV000290','NS042', 'HP012', 2, 2022, 'VP'
'SV004540','NS042', 'HP012', 2, 2022, 'VP'
'SV000070','NS042', 'HP012', 2, 2022, 'VP'
'SV002739','NS042', 'HP012', 2, 2022, 'VP'
'SV007495','NS042', 'HP012', 2, 2022, 'VP'
'SV003304','NS042', 'HP012', 2, 2022, 'VP'
'SV003698','NS042', 'HP012', 2, 2022, 'VP'
'SV004990','NS042', 'HP012', 2, 2022, 'VP'
'SV001990','NS042', 'HP012', 2, 2022, 'VP'
'SV007856','NS042', 'HP012', 2, 2022, 'VP'
'SV003521','NS042', 'HP012', 2, 2022, 'VP'
'SV007816','NS042', 'HP012', 2, 2022, 'VP'
'SV003873','NS042', 'HP012', 2, 2022, 'VP'
'SV004779','NS042', 'HP012', 2, 2022, 'VP'
'SV000134','NS042', 'HP012', 2, 2022, 'VP'
'SV000202','NS042', 'HP012', 2, 2022, 'VP'
'SV007770','NS042', 'HP012', 2, 2022, 'VP'
'SV002228','NS042', 'HP012', 2, 2022, 'VP'
'SV007772','NS042', 'HP012', 2, 2022, 'VP'
'SV006702','NS043', 'HP038', 2, 2024, 'CTTT'
'SV001252','NS043', 'HP038', 2, 2024, 'CTTT'
'SV000056','NS043', 'HP038', 2, 2024, 'CTTT'
'SV003559','NS043', 'HP038', 2, 2024, 'CTTT'
'SV000920','NS043', 'HP038', 2, 2024, 'CTTT'
'SV003868','NS043', 'HP038', 2, 2024, 'CTTT'
'SV007209','NS043', 'HP038', 2, 2024, 'CTTT'
'SV002676','NS043', 'HP038', 2, 2024, 'CTTT'
'SV006540','NS043', 'HP038', 2, 2024, 'CTTT'
'SV007811','NS043', 'HP038', 2, 2024, 'CTTT'
'SV003311','NS043', 'HP038', 2, 2024, 'CTTT'
'SV001064','NS043', 'HP038', 2, 2024, 'CTTT'
'SV005777','NS043', 'HP038', 2, 2024, 'CTTT'
'SV001995','NS043', 'HP038', 2, 2024, 'CTTT'
'SV006350','NS043', 'HP038', 2, 2024, 'CTTT'
'SV000349','NS043', 'HP038', 2, 2024, 'CTTT'
'SV002608','NS043', 'HP038', 2, 2024, 'CTTT'
'SV005919','NS043', 'HP038', 2, 2024, 'CTTT'
'SV003422','NS043', 'HP038', 2, 2024, 'CTTT'
'SV000436','NS043', 'HP038', 2, 2024, 'CTTT'
'SV004581','NS043', 'HP038', 2, 2024, 'CTTT'
'SV003070','NS043', 'HP038', 2, 2024, 'CTTT'
'SV005571','NS043', 'HP038', 2, 2024, 'CTTT'
'SV007645','NS043', 'HP038', 2, 2024, 'CTTT'
'SV002712','NS043', 'HP038', 2, 2024, 'CTTT'
'SV002640','NS043', 'HP038', 2, 2024, 'CTTT'
'SV000191','NS043', 'HP038', 2, 2024, 'CTTT'
'SV000181','NS043', 'HP038', 2, 2024, 'CTTT'
'SV007341','NS043', 'HP038', 2, 2024, 'CTTT'
'SV005436','NS043', 'HP038', 2, 2024, 'CTTT'
'SV003417','NS044', 'HP032', 1, 2021, 'CTTT'
'SV000622','NS044', 'HP032', 1, 2021, 'CTTT'
'SV003997','NS044', 'HP032', 1, 2021, 'CTTT'
'SV000927','NS044', 'HP032', 1, 2021, 'CTTT'
'SV000427','NS044', 'HP032', 1, 2021, 'CTTT'
'SV002170','NS044', 'HP032', 1, 2021, 'CTTT'
'SV007258','NS044', 'HP032', 1, 2021, 'CTTT'
'SV005594','NS044', 'HP032', 1, 2021, 'CTTT'
'SV005909','NS044', 'HP032', 1, 2021, 'CTTT'
'SV005205','NS044', 'HP032', 1, 2021, 'CTTT'
'SV004766','NS044', 'HP032', 1, 2021, 'CTTT'
'SV000222','NS044', 'HP032', 1, 2021, 'CTTT'
'SV007405','NS044', 'HP032', 1, 2021, 'CTTT'
'SV002912','NS044', 'HP032', 1, 2021, 'CTTT'
'SV000261','NS044', 'HP032', 1, 2021, 'CTTT'
'SV006310','NS044', 'HP032', 1, 2021, 'CTTT'
'SV006037','NS044', 'HP032', 1, 2021, 'CTTT'
'SV002113','NS044', 'HP032', 1, 2021, 'CTTT'
'SV007779','NS044', 'HP032', 1, 2021, 'CTTT'
'SV003999','NS044', 'HP032', 1, 2021, 'CTTT'
'SV002777','NS044', 'HP032', 1, 2021, 'CTTT'
'SV005541','NS044', 'HP032', 1, 2021, 'CTTT'
'SV003724','NS044', 'HP032', 1, 2021, 'CTTT'
'SV002515','NS044', 'HP032', 1, 2021, 'CTTT'
'SV007858','NS044', 'HP032', 1, 2021, 'CTTT'
'SV005366','NS044', 'HP032', 1, 2021, 'CTTT'
'SV007816','NS044', 'HP032', 1, 2021, 'CTTT'
'SV006117','NS044', 'HP032', 1, 2021, 'CTTT'
'SV006488','NS044', 'HP032', 1, 2021, 'CTTT'
'SV001971','NS044', 'HP032', 1, 2021, 'CTTT'
'SV006651','NS045', 'HP040', 1, 2023, 'CQ'
'SV007573','NS045', 'HP040', 1, 2023, 'CQ'
'SV002013','NS045', 'HP040', 1, 2023, 'CQ'
'SV002047','NS045', 'HP040', 1, 2023, 'CQ'
'SV007201','NS045', 'HP040', 1, 2023, 'CQ'
'SV001740','NS045', 'HP040', 1, 2023, 'CQ'
'SV001091','NS045', 'HP040', 1, 2023, 'CQ'
'SV006745','NS045', 'HP040', 1, 2023, 'CQ'
'SV002603','NS045', 'HP040', 1, 2023, 'CQ'
'SV001977','NS045', 'HP040', 1, 2023, 'CQ'
'SV004618','NS045', 'HP040', 1, 2023, 'CQ'
'SV004337','NS045', 'HP040', 1, 2023, 'CQ'
'SV005123','NS045', 'HP040', 1, 2023, 'CQ'
'SV007218','NS045', 'HP040', 1, 2023, 'CQ'
'SV001067','NS045', 'HP040', 1, 2023, 'CQ'
'SV006266','NS045', 'HP040', 1, 2023, 'CQ'
'SV003467','NS045', 'HP040', 1, 2023, 'CQ'
'SV000638','NS045', 'HP040', 1, 2023, 'CQ'
'SV002105','NS045', 'HP040', 1, 2023, 'CQ'
'SV005326','NS045', 'HP040', 1, 2023, 'CQ'
'SV003917','NS045', 'HP040', 1, 2023, 'CQ'
'SV006932','NS045', 'HP040', 1, 2023, 'CQ'
'SV004744','NS045', 'HP040', 1, 2023, 'CQ'
'SV000441','NS045', 'HP040', 1, 2023, 'CQ'
'SV001089','NS045', 'HP040', 1, 2023, 'CQ'
'SV004576','NS045', 'HP040', 1, 2023, 'CQ'
'SV006882','NS045', 'HP040', 1, 2023, 'CQ'
'SV003194','NS045', 'HP040', 1, 2023, 'CQ'
'SV006799','NS045', 'HP040', 1, 2023, 'CQ'
'SV003068','NS045', 'HP040', 1, 2023, 'CQ'
'SV000840','NS046', 'HP059', 2, 2022, 'CTTT'
'SV004187','NS046', 'HP059', 2, 2022, 'CTTT'
'SV001248','NS046', 'HP059', 2, 2022, 'CTTT'
'SV007380','NS046', 'HP059', 2, 2022, 'CTTT'
'SV006325','NS046', 'HP059', 2, 2022, 'CTTT'
'SV003190','NS046', 'HP059', 2, 2022, 'CTTT'
'SV003841','NS046', 'HP059', 2, 2022, 'CTTT'
'SV004169','NS046', 'HP059', 2, 2022, 'CTTT'
'SV004829','NS046', 'HP059', 2, 2022, 'CTTT'
'SV001607','NS046', 'HP059', 2, 2022, 'CTTT'
'SV001915','NS046', 'HP059', 2, 2022, 'CTTT'
'SV002782','NS046', 'HP059', 2, 2022, 'CTTT'
'SV005718','NS046', 'HP059', 2, 2022, 'CTTT'
'SV004591','NS046', 'HP059', 2, 2022, 'CTTT'
'SV004938','NS046', 'HP059', 2, 2022, 'CTTT'
'SV002756','NS046', 'HP059', 2, 2022, 'CTTT'
'SV005316','NS046', 'HP059', 2, 2022, 'CTTT'
'SV007222','NS046', 'HP059', 2, 2022, 'CTTT'
'SV000966','NS046', 'HP059', 2, 2022, 'CTTT'
'SV005975','NS046', 'HP059', 2, 2022, 'CTTT'
'SV001067','NS046', 'HP059', 2, 2022, 'CTTT'
'SV000463','NS046', 'HP059', 2, 2022, 'CTTT'
'SV000300','NS046', 'HP059', 2, 2022, 'CTTT'
'SV003344','NS046', 'HP059', 2, 2022, 'CTTT'
'SV004631','NS046', 'HP059', 2, 2022, 'CTTT'
'SV000677','NS046', 'HP059', 2, 2022, 'CTTT'
'SV002733','NS046', 'HP059', 2, 2022, 'CTTT'
'SV004679','NS046', 'HP059', 2, 2022, 'CTTT'
'SV005129','NS046', 'HP059', 2, 2022, 'CTTT'
'SV003700','NS046', 'HP059', 2, 2022, 'CTTT'
'SV006185','NS047', 'HP074', 3, 2020, 'CLC'
'SV000455','NS047', 'HP074', 3, 2020, 'CLC'
'SV002337','NS047', 'HP074', 3, 2020, 'CLC'
'SV004231','NS047', 'HP074', 3, 2020, 'CLC'
'SV000524','NS047', 'HP074', 3, 2020, 'CLC'
'SV003637','NS047', 'HP074', 3, 2020, 'CLC'
'SV001110','NS047', 'HP074', 3, 2020, 'CLC'
'SV004393','NS047', 'HP074', 3, 2020, 'CLC'
'SV005666','NS047', 'HP074', 3, 2020, 'CLC'
'SV007372','NS047', 'HP074', 3, 2020, 'CLC'
'SV007923','NS047', 'HP074', 3, 2020, 'CLC'
'SV004950','NS047', 'HP074', 3, 2020, 'CLC'
'SV003577','NS047', 'HP074', 3, 2020, 'CLC'
'SV000445','NS047', 'HP074', 3, 2020, 'CLC'
'SV007596','NS047', 'HP074', 3, 2020, 'CLC'
'SV004391','NS047', 'HP074', 3, 2020, 'CLC'
'SV002926','NS047', 'HP074', 3, 2020, 'CLC'
'SV004973','NS047', 'HP074', 3, 2020, 'CLC'
'SV006429','NS047', 'HP074', 3, 2020, 'CLC'
'SV006490','NS047', 'HP074', 3, 2020, 'CLC'
'SV002294','NS047', 'HP074', 3, 2020, 'CLC'
'SV002566','NS047', 'HP074', 3, 2020, 'CLC'
'SV007317','NS047', 'HP074', 3, 2020, 'CLC'
'SV006453','NS047', 'HP074', 3, 2020, 'CLC'
'SV005325','NS047', 'HP074', 3, 2020, 'CLC'
'SV001329','NS047', 'HP074', 3, 2020, 'CLC'
'SV007565','NS047', 'HP074', 3, 2020, 'CLC'
'SV006023','NS047', 'HP074', 3, 2020, 'CLC'
'SV000742','NS047', 'HP074', 3, 2020, 'CLC'
'SV001682','NS047', 'HP074', 3, 2020, 'CLC'
'SV006906','NS038', 'HP038', 2, 2020, 'CTTT'
'SV001268','NS038', 'HP038', 2, 2020, 'CTTT'
'SV005654','NS038', 'HP038', 2, 2020, 'CTTT'
'SV000428','NS038', 'HP038', 2, 2020, 'CTTT'
'SV003812','NS038', 'HP038', 2, 2020, 'CTTT'
'SV004921','NS038', 'HP038', 2, 2020, 'CTTT'
'SV005291','NS038', 'HP038', 2, 2020, 'CTTT'
'SV004392','NS038', 'HP038', 2, 2020, 'CTTT'
'SV002326','NS038', 'HP038', 2, 2020, 'CTTT'
'SV006785','NS038', 'HP038', 2, 2020, 'CTTT'
'SV006596','NS038', 'HP038', 2, 2020, 'CTTT'
'SV006769','NS038', 'HP038', 2, 2020, 'CTTT'
'SV005598','NS038', 'HP038', 2, 2020, 'CTTT'
'SV003142','NS038', 'HP038', 2, 2020, 'CTTT'
'SV005049','NS038', 'HP038', 2, 2020, 'CTTT'
'SV001709','NS038', 'HP038', 2, 2020, 'CTTT'
'SV005724','NS038', 'HP038', 2, 2020, 'CTTT'
'SV000546','NS038', 'HP038', 2, 2020, 'CTTT'
'SV006819','NS038', 'HP038', 2, 2020, 'CTTT'
'SV000285','NS038', 'HP038', 2, 2020, 'CTTT'
'SV006041','NS038', 'HP038', 2, 2020, 'CTTT'
'SV006857','NS038', 'HP038', 2, 2020, 'CTTT'
'SV007575','NS038', 'HP038', 2, 2020, 'CTTT'
'SV002655','NS038', 'HP038', 2, 2020, 'CTTT'
'SV007687','NS038', 'HP038', 2, 2020, 'CTTT'
'SV007800','NS038', 'HP038', 2, 2020, 'CTTT'
'SV006716','NS038', 'HP038', 2, 2020, 'CTTT'
'SV001668','NS038', 'HP038', 2, 2020, 'CTTT'
'SV001502','NS038', 'HP038', 2, 2020, 'CTTT'
'SV002197','NS038', 'HP038', 2, 2020, 'CTTT'
'SV001424','NS039', 'HP071', 2, 2024, 'VP'
'SV002580','NS039', 'HP071', 2, 2024, 'VP'
'SV005775','NS039', 'HP071', 2, 2024, 'VP'
'SV001850','NS039', 'HP071', 2, 2024, 'VP'
'SV000395','NS039', 'HP071', 2, 2024, 'VP'
'SV002515','NS039', 'HP071', 2, 2024, 'VP'
'SV006742','NS039', 'HP071', 2, 2024, 'VP'
'SV006356','NS039', 'HP071', 2, 2024, 'VP'
'SV007473','NS039', 'HP071', 2, 2024, 'VP'
'SV005354','NS039', 'HP071', 2, 2024, 'VP'
'SV000332','NS039', 'HP071', 2, 2024, 'VP'
'SV004456','NS039', 'HP071', 2, 2024, 'VP'
'SV000377','NS039', 'HP071', 2, 2024, 'VP'
'SV006361','NS039', 'HP071', 2, 2024, 'VP'
'SV002407','NS039', 'HP071', 2, 2024, 'VP'
'SV001867','NS039', 'HP071', 2, 2024, 'VP'
'SV006233','NS039', 'HP071', 2, 2024, 'VP'
'SV002650','NS039', 'HP071', 2, 2024, 'VP'
'SV006228','NS039', 'HP071', 2, 2024, 'VP'
'SV004350','NS039', 'HP071', 2, 2024, 'VP'
'SV006412','NS039', 'HP071', 2, 2024, 'VP'
'SV003088','NS039', 'HP071', 2, 2024, 'VP'
'SV004340','NS039', 'HP071', 2, 2024, 'VP'
'SV001716','NS039', 'HP071', 2, 2024, 'VP'
'SV002059','NS039', 'HP071', 2, 2024, 'VP'
'SV001854','NS039', 'HP071', 2, 2024, 'VP'
'SV006729','NS039', 'HP071', 2, 2024, 'VP'
'SV007901','NS039', 'HP071', 2, 2024, 'VP'
'SV000204','NS039', 'HP071', 2, 2024, 'VP'
'SV004598','NS039', 'HP071', 2, 2024, 'VP'
'SV002693','NS040', 'HP007', 1, 2024, 'CTTT'
'SV001594','NS040', 'HP007', 1, 2024, 'CTTT'
'SV005355','NS040', 'HP007', 1, 2024, 'CTTT'
'SV006835','NS040', 'HP007', 1, 2024, 'CTTT'
'SV005098','NS040', 'HP007', 1, 2024, 'CTTT'
'SV006734','NS040', 'HP007', 1, 2024, 'CTTT'
'SV007026','NS040', 'HP007', 1, 2024, 'CTTT'
'SV005611','NS040', 'HP007', 1, 2024, 'CTTT'
'SV007053','NS040', 'HP007', 1, 2024, 'CTTT'
'SV007383','NS040', 'HP007', 1, 2024, 'CTTT'
'SV003192','NS040', 'HP007', 1, 2024, 'CTTT'
'SV002663','NS040', 'HP007', 1, 2024, 'CTTT'
'SV003117','NS040', 'HP007', 1, 2024, 'CTTT'
'SV002114','NS040', 'HP007', 1, 2024, 'CTTT'
'SV003643','NS040', 'HP007', 1, 2024, 'CTTT'
'SV005847','NS040', 'HP007', 1, 2024, 'CTTT'
'SV004303','NS040', 'HP007', 1, 2024, 'CTTT'
'SV006073','NS040', 'HP007', 1, 2024, 'CTTT'
'SV003408','NS040', 'HP007', 1, 2024, 'CTTT'
'SV003210','NS040', 'HP007', 1, 2024, 'CTTT'
'SV003027','NS040', 'HP007', 1, 2024, 'CTTT'
'SV000881','NS040', 'HP007', 1, 2024, 'CTTT'
'SV006109','NS040', 'HP007', 1, 2024, 'CTTT'
'SV006236','NS040', 'HP007', 1, 2024, 'CTTT'
'SV006282','NS040', 'HP007', 1, 2024, 'CTTT'
'SV005177','NS040', 'HP007', 1, 2024, 'CTTT'
'SV005999','NS040', 'HP007', 1, 2024, 'CTTT'
'SV003862','NS040', 'HP007', 1, 2024, 'CTTT'
'SV000022','NS040', 'HP007', 1, 2024, 'CTTT'
